Game_sale_index,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8437,California Speed,N64,1999,Misc,Midway Games,0.13,0.03,0.0,0.0,0.16
8438,Wonder Project J2: Koruro no Mori no Josette,N64,1996,Simulation,Enix Corporation,0.0,0.0,0.12,0.04,0.16
8439,Culdcept SAGA,X360,2006,Role-Playing,Namco Bandai Games,0.12,0.0,0.03,0.01,0.16
8440,Take A Break's: Puzzle Master,DS,2009,Puzzle,Ubisoft,0.0,0.15,0.0,0.01,0.16
8441,Dragon Ball: Origins 2,DS,2010,Action,Namco Bandai Games,0.05,0.02,0.08,0.01,0.16
8442,Minna no DS Seminar: Kanpeki Kanji Ryoku,DS,2006,Misc,TDK Core,0.0,0.0,0.16,0.0,0.16
8443,Innocent Life: A Futuristic Harvest Moon,PSP,2006,Simulation,Rising Star Games,0.08,0.03,0.03,0.02,0.16
8444,The Crew,PC,2014,Racing,Ubisoft,0.0,0.15,0.0,0.01,0.16
8445,Macross Ace Frontier,PSP,2008,Simulation,Namco Bandai Games,0.0,0.0,0.16,0.0,0.16
8446,Black & Bruised,PS2,2003,Fighting,Vivendi Games,0.08,0.06,0.0,0.02,0.16
8447,Sherlock Holmes vs. Jack the Ripper,X360,2009,Adventure,Focus Home Interactive,0.11,0.04,0.0,0.01,0.16
8448,.hack//G.U. Vol.2//Reminisce (jp sales),PS2,2006,Role-Playing,Namco Bandai Games,0.0,0.0,0.16,0.0,0.16
8449,Rapala Pro Fishing,XB,2004,Sports,Zoo Digital Publishing,0.12,0.03,0.0,0.01,0.16
8450,TimeShift,PS3,2007,Shooter,Vivendi Games,0.14,0.01,0.0,0.01,0.16
8451,Blitz: The League,X360,2006,Sports,Midway Games,0.15,0.0,0.0,0.01,0.16
8452,Scripps Spelling Bee,DS,2010,Simulation,THQ,0.15,0.0,0.0,0.01,0.16
8453,MotionSports: Adrenaline,PS3,2011,Sports,Ubisoft,0.08,0.06,0.0,0.03,0.16
8454,Ener-G Horse Riders,DS,2008,Sports,Ubisoft,0.14,0.01,0.0,0.01,0.16
8455,Time Hollow,DS,2008,Adventure,Konami Digital Entertainment,0.03,0.01,0.11,0.0,0.16
8456,Farming Simulator 2013,PS3,2013,Simulation,Focus Home Interactive,0.0,0.1,0.02,0.04,0.16
8457,Rudolph the Red-Nosed Reindeer,Wii,2010,Action,Crave Entertainment,0.15,0.0,0.0,0.01,0.16
8458,Shinobido 2: Tales of the Ninja,PSV,2011,Action,Sony Computer Entertainment,0.06,0.05,0.02,0.03,0.16
8459,SpongeBob's Truth or Square,DS,2009,Action,THQ,0.08,0.07,0.0,0.01,0.16
8460,Ghost in the Shell: Stand Alone Complex,PS2,2004,Adventure,Namco Bandai Games,0.08,0.06,0.0,0.02,0.16
8461,Rondo of Swords (US sales),DS,2007,Role-Playing,Success,0.16,0.0,0.0,0.0,0.16
8462,Bulletstorm,PC,2011,Shooter,Electronic Arts,0.07,0.07,0.0,0.02,0.16
8463,Battle Soccer: Field no Hasha,SNES,1992,Sports,Banpresto,0.0,0.0,0.16,0.0,0.16
8464,Shaun White Skateboarding,X360,2010,Sports,Ubisoft,0.1,0.05,0.0,0.01,0.16
8465,MLB 11: The Show,PSP,2011,Sports,Sony Computer Entertainment,0.15,0.0,0.0,0.01,0.16
8466,Amped 3,X360,2005,Sports,Take-Two Interactive,0.13,0.02,0.0,0.01,0.16
8467,Family Party: 30 Great Games Outdoor Fun,Wii,2009,Misc,D3Publisher,0.14,0.01,0.0,0.01,0.16
8468,FlatOut 2,PS2,2006,Racing,Empire Interactive,0.08,0.06,0.0,0.02,0.16
8469,Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,PSP,2006,Fighting,Atari,0.14,0.0,0.0,0.01,0.16
8470,FIFA Soccer 96,PS,1995,Sports,Electronic Arts,0.09,0.06,0.0,0.01,0.16
8471,Burger Island,DS,2008,Action,Destineer,0.15,0.0,0.0,0.01,0.16
8472,Dynasty Warriors 8,X360,2013,Action,Tecmo Koei,0.09,0.05,0.0,0.01,0.16
8473,NCAA Final Four 2001,PS,2000,Sports,Sony Computer Entertainment,0.09,0.06,0.0,0.01,0.16
8474,Tak and the Guardians of Gross,Wii,2008,Action,THQ,0.15,0.0,0.0,0.01,0.16
8475,Just Dance: Disney Party,X360,2012,Misc,Ubisoft,0.13,0.02,0.0,0.01,0.16
8476,LEGO The Lord of the Rings,DS,2012,Action,Warner Bros. Interactive Entertainment,0.0,0.14,0.0,0.02,0.16
8477,Dengeki Bunko Fighting Climax,PS3,2014,Fighting,Sega,0.05,0.0,0.09,0.01,0.16
8478,J-League Jikkyou Winning Eleven 2000,PS,2000,Sports,Konami Digital Entertainment,0.0,0.0,0.15,0.01,0.16
8479,Eve: The Lost One,SAT,1998,Adventure,Imagineer,0.0,0.0,0.16,0.0,0.16
8480,Chessmaster: The Art of Learning,DS,2007,Misc,Ubisoft,0.12,0.03,0.0,0.01,0.16
8481,Yu-Gi-Oh! 5D's: Duel Transer,Wii,2010,Strategy,Konami Digital Entertainment,0.11,0.02,0.02,0.01,0.16
8482,LEGO Legends of Chima: Laval's Journey,PSV,2013,Adventure,Warner Bros. Interactive Entertainment,0.02,0.09,0.0,0.04,0.16
8483,Konami Krazy Racers,GBA,2001,Racing,Konami Digital Entertainment,0.09,0.03,0.04,0.0,0.16
8484,Saturday Night Slam Masters,SNES,1994,Fighting,Capcom,0.0,0.0,0.16,0.0,0.16
8485,Blitz: The League II,PS3,2008,Sports,Midway Games,0.11,0.03,0.0,0.02,0.16
8486,F-Zero: GP Legend,GBA,2003,Racing,Nintendo,0.11,0.04,0.0,0.0,0.16
8487,Racing Lagoon,PS,1999,Racing,Square,0.0,0.0,0.15,0.01,0.16
8488,Victorious: Hollywood Arts Debut,DS,2011,Misc,D3Publisher,0.14,0.01,0.0,0.01,0.16
8489,Mr. Driller 2,GBA,2001,Puzzle,Namco Bandai Games,0.0,0.0,0.15,0.0,0.16
8490,Just Sing!,DS,2009,Misc,DTP Entertainment,0.14,0.01,0.0,0.01,0.16
8491,Darksiders II,WiiU,2012,Action,THQ,0.07,0.07,0.0,0.01,0.16
8492,Dragon's Lair Trilogy,Wii,2010,Adventure,Destineer,0.15,0.0,0.0,0.01,0.16
8493,Trivial Pursuit: Bet You Know It,Wii,2011,Misc,Electronic Arts,0.1,0.04,0.0,0.01,0.16
8494,Imagine: Ice Champions,DS,2007,Sports,Spike,0.15,0.0,0.0,0.01,0.16
8495,J-League Pro Soccer Club o Tsukurou! 6: Pride of J,PSP,2009,Sports,Sega,0.0,0.0,0.16,0.0,0.16
8496,Nicktoons: MLB,Wii,2011,Sports,Take-Two Interactive,0.15,0.0,0.0,0.01,0.16
8497,Sniper: Ghost Warrior,PC,2010,Shooter,City Interactive,0.0,0.13,0.0,0.03,0.16
8498,Left Brain Right Brain: Use Both Hands Train Both Sides,DS,2007,Misc,505 Games,0.15,0.0,0.0,0.01,0.16
8499,Rio,PS3,2011,Misc,THQ,0.04,0.09,0.0,0.03,0.16
8500,Power Rangers Double Pack,GBA,2005,Action,THQ,0.11,0.04,0.0,0.0,0.16
8501,Mugen Souls,PS3,2012,Role-Playing,Nippon Ichi Software,0.04,0.03,0.08,0.01,0.16
8502,Yakuza Kiwami,PS4,2016,Adventure,Sega,0.0,0.0,0.16,0.0,0.16
8503,Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,PS,1998,Misc,Syscom,0.0,0.0,0.15,0.01,0.16
8504,"BCFX: The Black College Football Xperience, The Doug Williams Edition",X360,2009,Sports,Aspyr,0.15,0.0,0.0,0.01,0.16
8505,FIFA Soccer 97,PS,1996,Sports,Electronic Arts,0.09,0.06,0.0,0.01,0.16
8506,Saw II: Flesh & Blood,X360,2010,Action,Konami Digital Entertainment,0.1,0.04,0.0,0.01,0.16
8507,Psychic Force,PS,1996,Fighting,Acclaim Entertainment,0.01,0.01,0.13,0.01,0.16
8508,Trigger Man,PS2,2004,Shooter,Play It,0.08,0.06,0.0,0.02,0.16
8509,Bomberman Land Touch! 2,DS,2007,Puzzle,Rising Star Games,0.13,0.0,0.01,0.01,0.16
8510,Michael Jackson: The Experience,PSP,2010,Misc,Ubisoft,0.11,0.03,0.0,0.02,0.16
8511,The Godfather: Blackhand Edition,Wii,2007,Adventure,Electronic Arts,0.14,0.0,0.0,0.01,0.16
8512,StarBlade α,PS,1995,Shooter,Sony Computer Entertainment,0.0,0.0,0.15,0.01,0.16
8513,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,PSP,2008,Strategy,Namco Bandai Games,0.0,0.0,0.16,0.0,0.16
8514,Tiger Woods PGA Tour 2004,GC,2003,Sports,Electronic Arts,0.12,0.03,0.0,0.0,0.16
8515,Monster House,DS,2006,Adventure,THQ,0.14,0.01,0.0,0.01,0.16
8516,Angry Birds Star Wars,XOne,2013,Strategy,Activision,0.11,0.04,0.0,0.01,0.16
8517,Backyard Sports: Sandlot Sluggers,Wii,2010,Sports,Atari,0.15,0.0,0.0,0.01,0.16
8518,Guilty Gear Xrd: Sign,PS4,2014,Fighting,Arc System Works,0.1,0.0,0.04,0.02,0.16
8519,Arcade Zone,Wii,2009,Misc,Activision,0.14,0.0,0.0,0.01,0.16
8520,SpongeBob's Boating Bash,DS,2010,Misc,THQ,0.14,0.01,0.0,0.01,0.16
8521,7th Dragon III Code: VFD,3DS,2015,Role-Playing,Sega,0.03,0.0,0.12,0.0,0.16
8522,DiRT 3,PC,2011,Racing,Codemasters,0.0,0.13,0.0,0.03,0.16
8523,Culdcept,3DS,2012,Misc,Nintendo,0.0,0.0,0.16,0.0,0.16
8524,Birds of Steel,X360,2012,Simulation,Konami Digital Entertainment,0.11,0.04,0.0,0.01,0.16
8525,Rudolph the Red-Nosed Reindeer,DS,2010,Action,Crave Entertainment,0.15,0.0,0.0,0.01,0.16
8526,WWE '13,Wii,2012,Action,THQ,0.12,0.02,0.0,0.01,0.16
8527,MX 2002 Featuring Ricky Carmichael,GBA,2001,Racing,THQ,0.11,0.04,0.0,0.0,0.16
8528,Halo Triple Pack,XB,2005,Shooter,Microsoft Game Studios,0.12,0.03,0.0,0.01,0.16
8529,Street Racer,PS,1996,Racing,Ubisoft,0.09,0.06,0.0,0.01,0.16
8530,Bomberman,DS,2005,Puzzle,Ubisoft,0.1,0.02,0.03,0.01,0.16
8531,NBA 2K3,GC,2002,Sports,Sega,0.12,0.03,0.0,0.0,0.16
8532,Arcana Heart,PS2,2007,Fighting,AQ Interactive,0.06,0.05,0.04,0.02,0.16
8533,NHL 2005,XB,2004,Sports,Electronic Arts,0.12,0.03,0.0,0.01,0.16
8534,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PSP,2010,Sports,Konami Digital Entertainment,0.0,0.0,0.16,0.0,0.16
8535,Infected,PSP,2005,Shooter,THQ,0.14,0.0,0.0,0.01,0.16
8536,Battlestar Galactica,PS2,2003,Shooter,Vivendi Games,0.08,0.06,0.0,0.02,0.16
8537,The Walking Dead: Season One,XOne,2014,Adventure,Telltale Games,0.08,0.06,0.0,0.01,0.16
8538,Kingdom Hearts: Birth by Sleep - Final Mix,PSP,2011,Role-Playing,Square Enix,0.0,0.0,0.16,0.0,0.16
8539,Bust-A-Move Bash!,Wii,2007,Puzzle,505 Games,0.13,0.01,0.0,0.01,0.16
8540,Block Party,Wii,2008,Misc,Activision,0.14,0.0,0.0,0.01,0.16
8541,Toriko: Gourmet Monsters!,3DS,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.16,0.0,0.16
8542,The Incredible Hulk: The Pantheon Saga,PS,1996,Action,Eidos Interactive,0.09,0.06,0.0,0.01,0.16
8543,Darksiders II,PC,2012,Action,Nordic Games,0.03,0.1,0.0,0.03,0.16
8544,Megamind: Ultimate Showdown,PS3,2010,Action,THQ,0.07,0.06,0.0,0.02,0.16
8545,The Idolm@ster 2,PS3,2011,Misc,Namco Bandai Games,0.0,0.0,0.16,0.0,0.16
8546,Space Camp,DS,2009,Action,Activision,0.14,0.0,0.0,0.01,0.16
8547,Imagine: Music Fest,DS,2009,Simulation,Ubisoft,0.15,0.0,0.0,0.01,0.16
8548,AC/DC LIVE: Rock Band Track Pack,PS2,2008,Misc,MTV Games,0.08,0.06,0.0,0.02,0.16
8549,Senran Kagura: Sh?jo-tachi no Shinei,3DS,2011,Action,Marvelous Interactive,0.0,0.0,0.16,0.0,0.16
8550,Ultimate Spider-Man,DS,2005,Action,Activision,0.14,0.0,0.0,0.01,0.16
8551,Fist of the North Star: Ken's Rage,X360,2010,Action,Ubisoft Annecy,0.07,0.02,0.06,0.01,0.16
8552,He-Man: Power of Grayskull,GBA,2002,Action,TDK Mediactive,0.11,0.04,0.0,0.0,0.16
8553,WordJong,DS,2007,Puzzle,White Park Bay Software,0.13,0.01,0.0,0.01,0.16
8554,Putty Squad,PS4,2013,Platform,System 3,0.06,0.07,0.0,0.02,0.16
8555,Polaris SnoCross,PS,2000,Racing,Vatical Entertainment,0.09,0.06,0.0,0.01,0.16
8556,Wing Commander III: Heart of the Tiger,PS,1996,Action,Electronic Arts,0.09,0.06,0.0,0.01,0.16
8557,Top Spin 4,Wii,2011,Sports,Take-Two Interactive,0.05,0.09,0.0,0.02,0.16
8558,Prince of Persia: The Forgotten Sands,DS,2010,Action,Ubisoft,0.14,0.01,0.0,0.01,0.16
8559,Mat Hoffman's Pro BMX 2,GBA,2002,Sports,Activision,0.11,0.04,0.0,0.0,0.16
8560,Muppet RaceMania,PS,1999,Racing,Sony Computer Entertainment,0.09,0.06,0.0,0.01,0.15
8561,Namco Museum Vol.5,PS,1996,Misc,Sony Computer Entertainment,0.02,0.01,0.12,0.01,0.15
8562,Courier Crisis,PS,1997,Racing,BMG Interactive Entertainment,0.09,0.06,0.0,0.01,0.15
8563,Bleach: Dark Souls,DS,2007,Fighting,Sega,0.12,0.02,0.0,0.01,0.15
8564,The Oregon Trail,Wii,2011,Simulation,Crave Entertainment,0.15,0.0,0.0,0.01,0.15
8565,Digimon Battle Spirit 2,GBA,2003,Fighting,Namco Bandai Games,0.11,0.04,0.0,0.0,0.15
8566,Winning Post 3,PS,1998,Racing,Tecmo Koei,0.0,0.0,0.14,0.01,0.15
8567,FIFA 06: Road to FIFA World Cup,X360,2005,Sports,Electronic Arts,0.11,0.02,0.01,0.01,0.15
8568,Driven,PS2,2001,Racing,BAM! Entertainment,0.08,0.06,0.0,0.02,0.15
8569,F.E.A.R. 3,PC,2011,Shooter,Warner Bros. Interactive Entertainment,0.04,0.08,0.0,0.03,0.15
8570,de Blob 2,X360,2011,Platform,THQ,0.1,0.04,0.0,0.01,0.15
8571,"Warhammer 40,000: Fire Warrior",PS2,2003,Shooter,THQ,0.08,0.06,0.0,0.02,0.15
8572,Hot Wheels: Battle Force 5,DS,2009,Racing,Activision,0.13,0.02,0.0,0.01,0.15
8573,James Noir's Hollywood Crimes,3DS,2011,Adventure,Ubisoft,0.07,0.07,0.0,0.02,0.15
8574,Deadly Premonition,PS3,2010,Action,Rising Star Games,0.08,0.05,0.0,0.02,0.15
8575,Bomberman,PSP,2006,Puzzle,Konami Digital Entertainment,0.14,0.0,0.0,0.01,0.15
8576,MTV Music Generator 2,PS2,2001,Misc,Codemasters,0.08,0.06,0.0,0.02,0.15
8577,The Quest Trio,DS,2008,Puzzle,Avanquest,0.14,0.01,0.0,0.01,0.15
8578,Chaotic: Shadow Warriors,X360,2009,Action,Activision,0.14,0.0,0.0,0.01,0.15
8579,Space Invaders Extreme,DS,2008,Shooter,Square Enix,0.12,0.01,0.01,0.01,0.15
8580,Burnout 2: Point of Impact,GC,2003,Racing,Acclaim Entertainment,0.12,0.03,0.0,0.0,0.15
8581,Paris-Dakar Rally,PS2,2001,Racing,Acclaim Entertainment,0.08,0.06,0.0,0.02,0.15
8582,All-Pro Football 2K8,PS3,2007,Sports,Take-Two Interactive,0.14,0.0,0.0,0.01,0.15
8583,Dragon Ball Z: Harukanaru Densetsu (JP sales),DS,2007,Role-Playing,Namco Bandai Games,0.0,0.0,0.15,0.0,0.15
8584,Atelier Iris: Eternal Mana,PS2,2004,Role-Playing,Tecmo Koei,0.08,0.06,0.0,0.02,0.15
8585,Blinx 2: Masters of Time & Space,XB,2004,Platform,Microsoft Game Studios,0.12,0.03,0.0,0.01,0.15
8586,Stormrise,X360,2009,Strategy,Sega,0.11,0.03,0.0,0.01,0.15
8587,NHL 2K10,PS3,2009,Sports,Take-Two Interactive,0.13,0.01,0.0,0.01,0.15
8588,FIFA Street 2,PSP,2006,Sports,Electronic Arts,0.07,0.06,0.0,0.03,0.15
8589,Tak: The Great Juju Challenge,GC,2005,Platform,THQ,0.12,0.03,0.0,0.0,0.15
8590,Deponia,PC,2012,Adventure,Daedalic,0.0,0.13,0.0,0.03,0.15
8591,Harvest Moon: The Lost Valley,3DS,2014,Simulation,Natsume,0.12,0.02,0.0,0.01,0.15
8592,Knockout Kings 2003,GC,2002,Sports,Electronic Arts,0.12,0.03,0.0,0.0,0.15
8593,NCAA Football 2004,GC,2003,Sports,Electronic Arts,0.12,0.03,0.0,0.0,0.15
8594,XGIII: Extreme G Racing,GC,2001,Racing,Acclaim Entertainment,0.12,0.03,0.0,0.0,0.15
8595,NHL 17,XOne,2016,Sports,Electronic Arts,0.13,0.01,0.0,0.02,0.15
8596,Jewel Quest Solitaire,DS,2009,Puzzle,GSP,0.0,0.14,0.0,0.02,0.15
8597,Metal Gear Solid V: Ground Zeroes,X360,2014,Action,Konami Digital Entertainment,0.07,0.06,0.01,0.01,0.15
8598,Digimon World 4,PS2,2005,Role-Playing,Atari,0.08,0.06,0.0,0.02,0.15
8599,Cars: Race-O-Rama,X360,2009,Racing,THQ,0.14,0.01,0.0,0.01,0.15
8600,Disney's Story Studio: Disney's Mulan,PS,1999,Misc,Sony Computer Entertainment,0.09,0.06,0.0,0.01,0.15
8601,Klax,2600,1989,Puzzle,Atari,0.14,0.01,0.0,0.0,0.15
8602,Pressure Cooker,2600,1982,Action,Activision,0.14,0.01,0.0,0.0,0.15
8603,Saturn Bomberman,SAT,1996,Puzzle,Sega,0.0,0.0,0.15,0.0,0.15
8604,Jikkyou Powerful Pro Yakyuu Portable,PSP,2006,Sports,Konami Digital Entertainment,0.0,0.0,0.15,0.0,0.15
8605,The Adventures of Tintin: The Game,3DS,2011,Action,Ubisoft,0.05,0.09,0.0,0.02,0.15
8606,American Chopper,XB,2004,Racing,Zoo Digital Publishing,0.11,0.03,0.0,0.01,0.15
8607,Sonny with a Chance,DS,2010,Action,Disney Interactive Studios,0.12,0.02,0.0,0.01,0.15
8608,Murdered: Soul Suspect,PS3,2014,Action,Square Enix,0.05,0.06,0.02,0.02,0.15
8609,Farm Frenzy: Animal Country,DS,2009,Simulation,City Interactive,0.13,0.01,0.0,0.01,0.15
8610,Kingdom Under Fire: Heroes,XB,2005,Strategy,Deep Silver,0.11,0.03,0.0,0.01,0.15
8611,Wolfenstein: The Old Blood,XOne,2015,Action,Bethesda Softworks,0.07,0.07,0.0,0.01,0.15
8612,The Terminator: Dawn of Fate,XB,2002,Action,Atari,0.11,0.03,0.0,0.01,0.15
8613,Naruto Shippuden: Legends: Akatsuki Rising,PSP,2009,Fighting,Namco Bandai Games,0.14,0.0,0.0,0.01,0.15
8614,Scooby-Doo! Unmasked,GC,2005,Platform,THQ,0.12,0.03,0.0,0.0,0.15
8615,Streak: Hoverboard Racing,PS,1998,Racing,GT Interactive,0.09,0.06,0.0,0.01,0.15
8616,Samurai Warriors: Katana,Wii,2007,Action,Tecmo Koei,0.11,0.0,0.04,0.01,0.15
8617,Project Sylpheed: Arc of Deception,X360,2006,Shooter,Microsoft Game Studios,0.12,0.01,0.02,0.01,0.15
8618,Enthusia Professional Racing,PS2,2005,Racing,Konami Digital Entertainment,0.07,0.06,0.0,0.02,0.15
8619,NCAA GameBreaker 2001,PS2,2000,Sports,Sony Computer Entertainment,0.07,0.06,0.0,0.02,0.15
8620,Get On Da Mic,PS2,2004,Misc,Eidos Interactive,0.07,0.06,0.0,0.02,0.15
8621,Heroes of Mana,DS,2007,Strategy,Square Enix,0.08,0.01,0.05,0.01,0.15
8622,Jurassic: The Hunted,Wii,2009,Shooter,Activision,0.14,0.0,0.0,0.01,0.15
8623,Army Men: Sarge's War,GC,2004,Shooter,Global Star,0.12,0.03,0.0,0.0,0.15
8624,Horse Life Adventures,Wii,2008,Simulation,Deep Silver,0.13,0.01,0.0,0.01,0.15
8625,Amagami,PSP,2011,Adventure,Kadokawa Shoten,0.0,0.0,0.15,0.0,0.15
8626,Ice Age 2: The Meltdown,DS,2006,Platform,Vivendi Games,0.13,0.01,0.0,0.01,0.15
8627,Jikkyou Powerful Pro Yakyuu 2009,PS2,2009,Sports,Konami Digital Entertainment,0.0,0.0,0.15,0.0,0.15
8628,Blazing Angels 2: Secret Missions of WWII,PS3,2007,Simulation,Ubisoft,0.1,0.03,0.0,0.02,0.15
8629,Bigfoot: Collision Course,DS,2009,Racing,Zoo Digital Publishing,0.14,0.0,0.0,0.01,0.15
8630,Marvel Super Hero Squad: The Infinity Gauntlet,X360,2010,Action,THQ,0.12,0.02,0.0,0.01,0.15
8631,Kidou Senkan Nadesico,SAT,1997,Strategy,Sega,0.0,0.0,0.15,0.0,0.15
8632,Tears to Tiara II: Heir of the Overlord,PS3,2013,Role-Playing,Nippon Ichi Software,0.07,0.02,0.06,0.01,0.15
8633,Frogger's Adventures: The Rescue,GC,2003,Platform,Konami Digital Entertainment,0.12,0.03,0.0,0.0,0.15
8634,The Incredibles: Rise of the Underminer,DS,2005,Action,THQ,0.13,0.01,0.0,0.01,0.15
8635,Darksiders,PC,2010,Action,THQ,0.07,0.06,0.0,0.02,0.15
8636,The Secret Saturdays: Beasts of the 5th Sun,PS2,2009,Action,D3Publisher,0.05,0.02,0.0,0.08,0.15
8637,Countdown: The Game,DS,2009,Puzzle,Mindscape,0.0,0.14,0.0,0.01,0.15
8638,Active Life Explorer,Wii,2010,Sports,Namco Bandai Games,0.14,0.0,0.0,0.01,0.15
8639,MLB Power Pros 2008,PS2,2008,Sports,Konami Digital Entertainment,0.05,0.04,0.05,0.01,0.15
8640,The Fairly Odd Parents: Clash with the Anti-World,GBA,2005,Adventure,THQ,0.11,0.04,0.0,0.0,0.15
8641,Theatrhythm Dragon Quest,3DS,2015,Misc,Square Enix,0.0,0.0,0.15,0.0,0.15
8642,Major League Baseball 2K10,DS,2010,Sports,Take-Two Interactive,0.14,0.0,0.0,0.01,0.15
8643,Naruto: Powerful Shippuden,3DS,2012,Platform,Namco Bandai Games,0.08,0.02,0.04,0.01,0.15
8644,Disney's The Lion King: Simba's Mighty Adventure,PS,2000,Action,Activision,0.08,0.06,0.0,0.01,0.15
8645,Family Party: Fitness Fun,Wii,2010,Sports,D3Publisher,0.14,0.0,0.0,0.01,0.15
8646,Thor: God of Thunder,PS3,2011,Action,Sega,0.07,0.06,0.0,0.02,0.15
8647,Fantastic Four: Rise of the Silver Surfer,PS3,2007,Action,Take-Two Interactive,0.12,0.02,0.0,0.02,0.15
8648,Metal Slug Anthology,Wii,2006,Shooter,Ignition Entertainment,0.12,0.01,0.0,0.01,0.15
8649,GoldenEye 007 (2010),DS,2010,Action,Activision,0.11,0.03,0.0,0.01,0.15
8650,Jikkyou Powerful Pro Yakyuu 2012,PSP,2012,Action,Konami Digital Entertainment,0.0,0.0,0.15,0.0,0.15
8651,All Japan Pro Wrestling featuring Virtua,SAT,1997,Fighting,Sega,0.0,0.0,0.15,0.0,0.15
8652,Rudra no Hihou,SNES,1996,Role-Playing,SquareSoft,0.0,0.0,0.15,0.0,0.15
8653,Gundam Breaker 2,PSV,2014,Action,Namco Bandai Games,0.0,0.0,0.15,0.0,0.15
8654,Prince of Persia: The Sands of Time,GBA,2003,Action,Ubisoft,0.11,0.04,0.0,0.0,0.15
8655,Cake Mania: In The Mix!,Wii,2008,Puzzle,Majesco Entertainment,0.14,0.0,0.0,0.01,0.15
8656,Zoids: Battle Legends,GC,2003,Action,Tomy Corporation,0.12,0.03,0.0,0.0,0.15
8657,World Series Baseball 2K3,XB,2003,Sports,Sega,0.11,0.03,0.0,0.01,0.15
8658,Serious Sam,XB,2002,Shooter,Take-Two Interactive,0.11,0.03,0.0,0.01,0.15
8659,Kowloon's Gate,PS,1997,Adventure,Sony Computer Entertainment,0.0,0.0,0.14,0.01,0.15
8660,Killer7,GC,2005,Action,Capcom,0.12,0.03,0.0,0.0,0.15
8661,Kingdom of Paradise,PSP,2005,Role-Playing,Sony Computer Entertainment,0.14,0.0,0.0,0.01,0.15
8662,Hidden Mysteries: Salem Secrets - Witch Trials of 1692,DS,2010,Puzzle,Astragon,0.09,0.04,0.0,0.01,0.15
8663,NBA Street Homecourt,PS3,2007,Sports,Electronic Arts,0.12,0.02,0.0,0.02,0.15
8664,The Sims Medieval: Pirates and Nobles,PC,2011,Simulation,Electronic Arts,0.05,0.08,0.0,0.02,0.15
8665,The Cursed Crusade,X360,2011,Action,DTP Entertainment,0.08,0.05,0.0,0.01,0.15
8666,Super Monkey Ball Adventure,GC,2006,Platform,Sega,0.12,0.03,0.0,0.0,0.15
8667,Kids Learn Math: A+ Edition,DS,2011,Misc,Unknown,0.14,0.0,0.0,0.01,0.15
8668,FIFA Soccer 2002,PS,2001,Sports,Electronic Arts,0.08,0.06,0.0,0.01,0.15
8669,Build-A-Bear Workshop: Welcome to Hugsville,DS,2010,Misc,Game Factory,0.14,0.0,0.0,0.01,0.15
8670,Street Fighter Anniversary Collection,XB,2004,Fighting,Capcom,0.11,0.03,0.0,0.01,0.15
8671,Final Fantasy XI: Vana'diel Collection 2008,X360,2007,Role-Playing,Square Enix,0.13,0.0,0.01,0.01,0.15
8672,Suzumiya Haruhi no Yakusoku,PSP,2007,Adventure,Namco Bandai Games,0.0,0.0,0.15,0.0,0.15
8673,Shadow Ops: Red Mercury,XB,2004,Shooter,Atari,0.11,0.03,0.0,0.01,0.15
8674,Indigo Prophecy,PS2,2005,Adventure,Atari,0.07,0.06,0.0,0.02,0.15
8675,Mind Zero,PSV,2013,Role-Playing,GungHo,0.08,0.0,0.04,0.02,0.15
8676,World League Soccer,SNES,1991,Sports,Imagineer,0.0,0.0,0.15,0.0,0.15
8677,NBA ShootOut 2001,PS2,2001,Sports,Sony Computer Entertainment,0.07,0.06,0.0,0.02,0.15
8678,Earth Defense Force 2025,X360,2013,Shooter,D3Publisher,0.06,0.04,0.05,0.01,0.15
8679,Spider-Man: Friend or Foe,Wii,2007,Action,Activision,0.13,0.01,0.0,0.01,0.15
8680,Ultimate Board Game Collection,Wii,2007,Misc,Xplosiv,0.14,0.0,0.0,0.01,0.15
8681,Syndicate,PS3,2012,Shooter,EA Games,0.07,0.06,0.0,0.02,0.15
8682,Samurai Shodown Anthology,PS2,2008,Fighting,Ignition Entertainment,0.07,0.06,0.0,0.02,0.15
8683,NBA 09: The Inside,PS3,2008,Sports,Sony Computer Entertainment,0.14,0.0,0.0,0.01,0.15
8684,Musashi: Samurai Legend,PS2,2005,Role-Playing,Atari,0.07,0.06,0.0,0.02,0.15
8685,Saint Seiya: Soldiers' Soul,PS4,2015,Fighting,Namco Bandai Games,0.0,0.09,0.04,0.02,0.15
8686,Terraria,PC,2011,Action,Unknown,0.0,0.13,0.0,0.02,0.15
8687,Castlevania: Lords of Shadow - Mirror of Fate,3DS,2013,Action,Konami Digital Entertainment,0.04,0.07,0.03,0.01,0.15
8688,3rd Super Robot Wars Z: Tengoku-Hen,PS3,2015,Action,Namco Bandai Games,0.0,0.0,0.15,0.0,0.15
8689,Fantasia: Music Evolved,XOne,2014,Misc,Disney Interactive Studios,0.11,0.03,0.0,0.01,0.15
